Customer_ID,Customer_Name,Gender,Age,City,State,Registration_Date,Last_Purchase_Date,Total_Orders,Purchase_Frequency,Total_Quantity_Purchased,Average_Basket_Size,Average_Order_Value,Total_Revenue,Customer_Lifetime_Value,Preferred_Category,Preferred_Channel,Customer_Segment,Loyalty_Status,Days_Since_Last_Purchase,Churn_Risk,Churn,Risk_Level
CUST104059,Charles Sanchez,Male,33,Hyderabad,Telangana,2024-03-03,2026-03-19,1,0.5,5,5,262.92,262.92,302.69,Grocery,Online,Low Value,Bronze,101,Medium,1,High Risk
CUST104062,Shawn Doyle,Female,34,Hyderabad,Telangana,2021-04-26,2025-06-08,4,0.78,32,8,1405.68,5622.72,5652.51,Sports,Offline,Low Value,Bronze,385,High,1,High Risk
CUST104064,Donald Santana,Female,53,Chennai,Tamil Nadu,2019-10-21,2026-05-01,4,0.6,28,7,1265.42,5061.68,5063.76,Home & Kitchen,Online,Low Value,Bronze,58,Low,1,High Risk
CUST104069,Clifford Murphy DVM,Female,46,Ranchi,Jharkhand,2023-01-25,2025-09-15,6,1.76,54,9,656.88,3941.28,3937.58,Electronics,Online,Low Value,Bronze,286,High,1,High Risk
CUST104078,Charles Harper,Female,20,Vadodara,Gujarat,2023-05-29,2025-10-21,3,0.98,15,5,960.69,2882.07,2886.94,Fashion,Online,Low Value,Bronze,250,High,1,High Risk
CUST104083,Mathew Myers,Male,23,Indore,Madhya Pradesh,2021-04-01,2025-09-27,4,0.77,40,10,2171.81,8687.24,8735.76,Sports,Online,Low Value,Bronze,274,High,1,High Risk
CUST104088,Victor Brown,Male,46,Surat,Gujarat,2022-09-25,2026-03-24,4,1.07,24,6,2364.28,9457.12,9461.13,Beauty,Offline,Low Value,Bronze,96,Medium,1,High Risk
CUST104090,Carolyn Cantu,Female,40,Ahmedabad,Gujarat,2019-08-19,2022-02-11,1,0.5,6,6,1102.19,1102.19,3770.53,Grocery,Online,Low Value,Bronze,1598,High,1,High Risk
CUST104091,Charles Garcia,Male,46,Coimbatore,Tamil Nadu,2022-09-13,2026-05-05,7,1.86,49,7,1626.84,11387.88,11416.07,Home & Kitchen,Online,Low Value,Bronze,54,Low,1,High Risk
CUST104093,Patricia Wilson,Male,42,Nashik,Maharashtra,2021-01-29,2026-04-03,6,1.11,60,10,1719.96,10319.76,10297.16,Beauty,Online,Low Value,Bronze,86,Low,1,High Risk
CUST104105,Heather Mcmahon,Female,24,Guwahati,Assam,2021-05-31,2025-06-12,5,0.99,75,15,4560.09,22800.45,22841.28,Grocery,Online,Medium Value,Bronze,381,High,1,High Risk
CUST104108,James Cummings,Male,41,Bhopal,Madhya Pradesh,2022-03-04,2024-03-21,7,1.63,35,5,1233.05,8631.35,8644.79,Grocery,Online,Low Value,Bronze,829,High,1,High Risk
CUST104116,Juan Moore,Male,21,Madurai,Tamil Nadu,2021-11-08,2025-07-15,3,0.65,18,6,200.0,600.0,600.44,Sports,Online,Low Value,Bronze,348,High,1,High Risk
CUST104121,Christina Jenkins,Male,61,Patna,Bihar,2020-02-27,2026-06-12,11,1.74,198,18,3618.48,39803.28,39767.91,Electronics,Online,Medium Value,Silver,16,Low,1,High Risk
CUST104123,Emily Fitzpatrick,Female,27,Kanpur,Uttar Pradesh,2019-10-21,2024-08-13,1,0.5,1,1,1322.06,1322.06,4408.68,Beauty,Offline,Low Value,Bronze,684,High,1,High Risk
CUST104136,Bridget Wallace,Female,29,Surat,Gujarat,2023-05-15,2026-04-13,5,1.61,15,3,1424.67,7123.35,7121.36,Fashion,Online,Low Value,Bronze,76,Low,1,High Risk
CUST104143,Chad Evans,Female,35,Visakhapatnam,Andhra Pradesh,2022-08-11,2025-07-10,4,1.04,36,9,1872.91,7491.64,7524.66,Beauty,Online,Low Value,Bronze,353,High,1,High Risk
CUST104144,Chase Haney,Male,44,Chandigarh,Chandigarh,2021-01-22,2025-12-19,1,0.5,1,1,1634.31,1634.31,4423.04,Fashion,Online,Low Value,Bronze,191,High,1,High Risk
CUST104145,Maureen Nixon,Male,43,Chennai,Tamil Nadu,2021-02-08,2026-01-12,8,1.49,128,16,4948.26,39586.08,39564.4,Electronics,Offline,Medium Value,Silver,167,Medium,1,High Risk
CUST104149,Samuel Lee,Female,45,Surat,Gujarat,2020-09-15,2026-06-17,6,1.04,24,4,1457.58,8745.48,8740.45,Home & Kitchen,Online,Low Value,Bronze,11,Low,1,High Risk
CUST104154,Bobby Arnold,Female,42,Indore,Madhya Pradesh,2022-10-23,2026-03-10,6,1.64,96,16,8633.53,51801.18,51867.84,Sports,Online,Medium Value,Silver,110,Medium,1,High Risk
CUST104157,Jamie Johnson,Female,32,Kochi,Kerala,2019-07-24,2025-06-06,8,1.16,32,4,1265.72,10125.76,10150.02,Beauty,Online,Low Value,Bronze,387,High,1,High Risk
CUST104158,Melissa Rogers,Female,36,Surat,Gujarat,2020-10-08,2026-05-22,1,0.5,12,12,519.25,519.25,1480.63,Electronics,Offline,Low Value,Bronze,37,Low,1,High Risk
CUST104171,Ashley Martinez,Male,34,Coimbatore,Tamil Nadu,2019-08-05,2025-09-13,1,0.5,5,5,1734.99,1734.99,5968.56,Electronics,Online,Low Value,Bronze,288,High,1,High Risk
CUST104174,Rickey Hall,Male,29,Lucknow,Uttar Pradesh,2019-02-01,2026-02-23,4,0.54,16,4,1500.6,6002.4,5985.64,Fashion,Offline,Low Value,Bronze,125,Medium,1,High Risk
CUST104175,Bobby Flores,Female,26,Indore,Madhya Pradesh,2020-08-22,2025-05-31,2,0.5,18,9,375.73,751.46,1095.56,Beauty,Online,Low Value,Bronze,393,High,1,High Risk
CUST104176,Karen Gonzalez,Female,48,Ahmedabad,Gujarat,2019-01-27,2026-04-11,14,1.89,28,2,4181.21,58536.94,58481.65,Grocery,Online,Medium Value,Silver,78,Low,1,High Risk
CUST104177,Lisa Lopez MD,Female,55,Ahmedabad,Gujarat,2019-12-29,2025-06-15,11,1.7,11,1,1483.53,16318.83,16343.81,Grocery,Offline,Medium Value,Bronze,378,High,1,High Risk
CUST104178,Sharon Brown,Male,35,Nagpur,Maharashtra,2020-10-16,2026-05-24,11,1.94,198,18,3280.79,36088.69,36158.3,Home & Kitchen,Online,Medium Value,Silver,35,Low,1,High Risk
CUST104189,Sabrina Miller,Female,21,Vadodara,Gujarat,2021-04-28,2024-03-24,6,1.17,66,11,1180.03,7080.18,7110.13,Fashion,Online,Low Value,Bronze,826,High,1,High Risk
CUST104190,Michelle Smith,Female,44,Kolkata,West Bengal,2019-05-26,2026-03-06,9,1.27,36,4,2389.34,21504.06,21467.62,Electronics,Offline,Medium Value,Bronze,114,Medium,1,High Risk
CUST104193,Andrea Baker,Male,40,Guwahati,Assam,2021-11-16,2026-05-14,5,1.09,15,3,1077.1,5385.5,5396.88,Electronics,Offline,Low Value,Bronze,45,Low,1,High Risk
CUST104203,Mary Thompson,Female,59,Patna,Bihar,2020-04-16,2024-06-29,9,1.46,27,3,1703.86,15334.74,15378.73,Fashion,Online,Medium Value,Bronze,729,High,1,High Risk
CUST104205,Chris Rogers,Female,23,Jaipur,Rajasthan,2020-06-22,2025-03-07,7,1.17,119,17,865.55,6058.85,6074.77,Grocery,Offline,Low Value,Bronze,478,High,1,High Risk
CUST104214,Melinda Patterson,Male,32,Chennai,Tamil Nadu,2020-01-01,2026-03-18,11,1.7,132,12,4019.73,44217.03,44228.59,Beauty,Online,Medium Value,Silver,102,Medium,1,High Risk
CUST104218,Jason Clark,Female,33,Guwahati,Assam,2019-06-05,2025-05-29,12,1.7,168,14,2556.8,30681.6,30631.2,Sports,Offline,Medium Value,Bronze,395,High,1,High Risk
CUST104222,Cory Martinez,Female,44,Visakhapatnam,Andhra Pradesh,2021-03-08,2026-04-27,10,1.89,40,4,2600.1,26001.0,25993.74,Beauty,Offline,Medium Value,Bronze,62,Low,1,High Risk
CUST104223,Mark Maddox,Female,64,Kochi,Kerala,2023-09-28,2024-06-06,5,1.83,25,5,200.0,1000.0,1000.05,Beauty,Online,Low Value,Bronze,752,High,1,High Risk
CUST104224,Kevin Young,Male,33,Bengaluru,Karnataka,2019-05-21,2026-04-05,7,0.99,77,11,1461.9,10233.3,10258.76,Electronics,Online,Low Value,Bronze,84,Low,1,High Risk
CUST104225,Katherine Harrison,Female,35,Jaipur,Rajasthan,2024-04-12,2026-06-03,1,0.5,7,7,1051.94,1051.94,1153.46,Home & Kitchen,Online,Low Value,Bronze,25,Low,1,High Risk
CUST104230,Desiree Thomas,Female,35,Vadodara,Gujarat,2022-06-02,2026-06-21,2,0.5,12,6,1627.73,3255.46,3300.02,Home & Kitchen,Offline,Low Value,Bronze,7,Low,1,High Risk
CUST104233,Mr. Don Flores,Female,27,Bhopal,Madhya Pradesh,2021-07-23,2026-01-28,9,1.83,99,11,502.53,4522.77,4519.47,Sports,Offline,Low Value,Bronze,151,Medium,1,High Risk
CUST104237,Robert Campbell,Male,28,Chandigarh,Chandigarh,2020-08-06,2026-05-17,11,1.87,33,3,245.28,2698.08,2694.9,Fashion,Online,Low Value,Bronze,42,Low,1,High Risk
CUST104238,Jenny Cardenas,Male,47,Visakhapatnam,Andhra Pradesh,2020-03-26,2025-10-20,4,0.64,8,2,1890.96,7563.84,7551.21,Electronics,Offline,Low Value,Bronze,251,High,1,High Risk
CUST104242,Mario Peters,Male,24,Kanpur,Uttar Pradesh,2023-09-26,2026-02-28,2,0.73,10,5,200.0,400.0,399.73,Electronics,Online,Low Value,Bronze,120,Medium,1,High Risk
CUST104252,Mitchell Anderson,Male,34,Delhi,Delhi,2019-05-01,2026-05-17,13,1.82,195,15,3538.54,46001.02,46002.28,Electronics,Offline,Medium Value,Silver,42,Low,1,High Risk
CUST104256,Paul Vasquez,Female,41,Coimbatore,Tamil Nadu,2021-07-23,2026-02-09,7,1.42,7,1,747.05,5229.35,5213.29,Fashion,Online,Low Value,Bronze,139,Medium,1,High Risk
CUST104261,Kristin Williams,Female,39,Chandigarh,Chandigarh,2023-04-23,2026-03-05,6,1.9,6,1,2247.42,13484.52,13514.67,Sports,Offline,Low Value,Bronze,115,Medium,1,High Risk
CUST104268,Christine Aguilar,Female,39,Ahmedabad,Gujarat,2020-09-01,2026-02-03,1,0.5,2,2,1457.17,1457.17,4228.88,Beauty,Online,Low Value,Bronze,145,Medium,1,High Risk
CUST104269,Michael Perkins,Female,35,Chennai,Tamil Nadu,2019-04-10,2026-03-20,4,0.56,24,6,2113.58,8454.32,8522.6,Beauty,Online,Low Value,Bronze,100,Medium,1,High Risk
CUST104271,Joshua Herman,Female,18,Bengaluru,Karnataka,2024-01-18,2026-03-04,2,0.82,8,4,449.91,899.82,894.92,Home & Kitchen,Online,Low Value,Bronze,116,Medium,1,High Risk
CUST104274,Felicia Murphy,Female,41,Kochi,Kerala,2019-01-05,2025-08-02,12,1.61,168,14,200.0,2400.0,2402.33,Beauty,Offline,Low Value,Bronze,330,High,1,High Risk
CUST104281,Sabrina Ward,Male,49,Hyderabad,Telangana,2022-08-03,2025-12-02,5,1.29,20,4,3046.62,15233.1,15268.63,Grocery,Offline,Medium Value,Bronze,208,High,1,High Risk
CUST104286,Judith Myers,Male,33,Kolkata,West Bengal,2024-03-17,2026-05-10,2,0.88,10,5,734.31,1468.62,1463.11,Electronics,Online,Low Value,Bronze,49,Low,1,High Risk
CUST104293,Jacob Brewer,Female,52,Ahmedabad,Gujarat,2019-12-02,2026-04-14,2,0.5,10,5,295.68,591.36,969.0,Electronics,Online,Low Value,Bronze,75,Low,1,High Risk
CUST104301,Jordan Tanner,Male,49,Kochi,Kerala,2021-10-30,2026-03-10,4,0.86,16,4,1360.07,5440.28,5431.19,Electronics,Offline,Low Value,Bronze,110,Medium,1,High Risk
CUST104302,Denise Johnson,Female,40,Lucknow,Uttar Pradesh,2019-08-24,2024-09-24,1,0.5,8,8,318.03,318.03,1085.79,Fashion,Online,Low Value,Bronze,642,High,1,High Risk
CUST104304,James Bennett,Male,45,Lucknow,Uttar Pradesh,2020-11-20,2024-07-04,5,0.9,30,6,1239.22,6196.1,6229.18,Home & Kitchen,Offline,Low Value,Bronze,724,High,1,High Risk
CUST104309,Michael Richmond,Female,39,Surat,Gujarat,2022-01-30,2025-10-16,2,0.5,14,7,1399.27,2798.54,3072.46,Sports,Online,Low Value,Bronze,255,High,1,High Risk
CUST104311,Amanda Hart DVM,Male,34,Nagpur,Maharashtra,2022-12-30,2026-06-09,1,0.5,6,6,826.39,826.39,1436.71,Beauty,Online,Low Value,Bronze,19,Low,1,High Risk
CUST104313,Natalie Mitchell,Male,42,Surat,Gujarat,2019-08-07,2026-05-28,5,0.73,35,7,1637.48,8187.4,8217.8,Sports,Online,Low Value,Bronze,31,Low,1,High Risk
CUST104314,Jacob Hoover,Female,32,Indore,Madhya Pradesh,2023-05-27,2026-02-15,1,0.5,1,1,438.69,438.69,673.8,Beauty,Online,Low Value,Bronze,133,Medium,1,High Risk
CUST104316,Kimberly Flores,Female,38,Coimbatore,Tamil Nadu,2020-01-11,2026-04-25,6,0.93,54,9,600.52,3603.12,3599.37,Electronics,Online,Low Value,Bronze,64,Low,1,High Risk
CUST104321,David Taylor,Female,18,Delhi,Delhi,2022-12-06,2023-10-30,5,1.41,30,6,200.0,1000.0,999.06,Fashion,Offline,Low Value,Bronze,972,High,1,High Risk
CUST104324,Thomas Mcgrath,Female,48,Bengaluru,Karnataka,2021-11-02,2026-06-09,9,1.94,9,1,950.75,8556.75,8549.38,Electronics,Offline,Low Value,Bronze,19,Low,1,High Risk
CUST104325,Glenn Chen,Female,41,Visakhapatnam,Andhra Pradesh,2019-05-05,2024-10-02,5,0.7,65,13,1202.36,6011.8,6002.75,Electronics,Offline,Low Value,Bronze,634,High,1,High Risk
CUST104327,Rebecca Summers,Female,55,Guwahati,Assam,2021-04-04,2025-05-13,1,0.5,8,8,1229.15,1229.15,3205.38,Home & Kitchen,Offline,Low Value,Bronze,411,High,1,High Risk
CUST104329,Kimberly Stone DDS,Male,46,Indore,Madhya Pradesh,2021-12-01,2026-05-07,5,1.1,15,3,1040.84,5204.2,5216.03,Electronics,Online,Low Value,Bronze,52,Low,1,High Risk
CUST104346,Daniel Patterson,Female,28,Nagpur,Maharashtra,2023-11-19,2025-10-07,1,0.5,7,7,1919.21,1919.21,2485.38,Electronics,Offline,Low Value,Bronze,264,High,1,High Risk
CUST104348,John Johnson,Male,49,Chennai,Tamil Nadu,2024-03-09,2025-01-05,4,1.75,36,9,1447.3,5789.2,5790.19,Fashion,Online,Low Value,Bronze,539,High,1,High Risk
CUST104350,Janet Ryan,Male,28,Lucknow,Uttar Pradesh,2022-09-11,2026-06-14,6,1.59,36,6,1845.64,11073.84,11087.48,Home & Kitchen,Online,Low Value,Bronze,14,Low,1,High Risk
CUST104351,Michael Oliver,Female,46,Ahmedabad,Gujarat,2019-07-14,2025-09-08,10,1.44,50,5,3252.75,32527.5,32508.8,Home & Kitchen,Offline,Medium Value,Bronze,293,High,1,High Risk
CUST104353,Andrew Freeman,Male,41,Surat,Gujarat,2020-05-23,2025-10-16,4,0.66,4,1,2342.55,9370.2,9401.37,Sports,Offline,Low Value,Bronze,255,High,1,High Risk
CUST104362,Michael Price,Female,54,Patna,Bihar,2019-09-22,2026-06-12,2,0.5,4,2,2200.58,4401.16,7425.64,Fashion,Online,Low Value,Bronze,16,Low,1,High Risk
CUST104374,Jessica Richardson,Male,35,Bhopal,Madhya Pradesh,2019-05-31,2026-03-16,13,1.84,299,23,3218.84,41844.92,41819.45,Grocery,Online,Medium Value,Silver,104,Medium,1,High Risk
CUST104377,Douglas Grant,Male,18,Jaipur,Rajasthan,2022-03-06,2026-01-24,1,0.5,8,8,200.0,200.0,429.57,Beauty,Online,Low Value,Bronze,155,Medium,1,High Risk
CUST104394,Shannon Jones,Female,46,Jaipur,Rajasthan,2020-02-21,2026-03-21,3,0.5,21,7,557.55,1672.65,1765.38,Sports,Offline,Low Value,Bronze,99,Medium,1,High Risk
CUST104395,Victoria Knight,Male,44,Delhi,Delhi,2019-04-10,2026-06-18,3,0.5,3,1,697.48,2092.44,2511.12,Fashion,Online,Low Value,Bronze,10,Low,1,High Risk
CUST104404,Donna Mejia,Female,38,Coimbatore,Tamil Nadu,2019-01-26,2025-09-27,1,0.5,6,6,1399.65,1399.65,5180.91,Grocery,Online,Low Value,Bronze,274,High,1,High Risk
CUST104405,Andre Jones,Male,50,Delhi,Delhi,2020-04-27,2026-06-17,11,1.79,11,1,1204.41,13248.51,13262.95,Beauty,Offline,Low Value,Bronze,11,Low,1,High Risk
CUST104406,Steven Thomas,Female,33,Patna,Bihar,2019-03-19,2025-08-05,8,1.1,40,5,1244.44,9955.52,9939.17,Grocery,Online,Low Value,Bronze,327,High,1,High Risk
CUST104416,Devon Roberts,Male,58,Vadodara,Gujarat,2019-05-09,2025-12-17,14,1.97,126,9,200.0,2800.0,2805.73,Sports,Online,Low Value,Bronze,193,High,1,High Risk
CUST104423,Heather Daniels,Male,23,Visakhapatnam,Andhra Pradesh,2021-02-19,2026-04-04,6,1.12,60,10,2061.67,12370.02,12321.36,Home & Kitchen,Offline,Low Value,Bronze,85,Low,1,High Risk
CUST104429,Kimberly Thomas,Female,20,Ranchi,Jharkhand,2020-03-01,2026-06-11,4,0.63,24,6,2448.89,9795.56,9732.0,Sports,Online,Low Value,Bronze,17,Low,1,High Risk
CUST104430,Dawn Levy,Male,54,Bhopal,Madhya Pradesh,2020-04-10,2026-03-29,10,1.61,120,12,5078.15,50781.5,50677.78,Beauty,Offline,Medium Value,Silver,91,Medium,1,High Risk
CUST104432,Timothy Reilly,Female,52,Kochi,Kerala,2020-01-06,2026-04-07,11,1.7,99,9,3330.52,36635.72,36567.79,Fashion,Online,Medium Value,Silver,82,Low,1,High Risk
CUST104433,William Silva,Female,41,Madurai,Tamil Nadu,2024-03-12,2025-11-21,2,0.88,18,9,932.78,1865.56,1869.8,Electronics,Offline,Low Value,Bronze,219,High,1,High Risk
CUST104436,Karen Hughes,Female,57,Ahmedabad,Gujarat,2019-05-03,2025-03-01,10,1.4,70,7,3490.5,34905.0,34879.2,Sports,Online,Medium Value,Silver,484,High,1,High Risk
CUST104438,Amy Boone,Male,33,Lucknow,Uttar Pradesh,2019-08-13,2025-10-16,11,1.6,66,6,1027.45,11301.95,11274.52,Beauty,Online,Low Value,Bronze,255,High,1,High Risk
CUST104441,Steven Knight,Male,23,Mumbai,Maharashtra,2020-07-22,2025-10-31,7,1.18,77,11,1175.38,8227.66,8205.87,Grocery,Offline,Low Value,Bronze,240,High,1,High Risk
CUST104449,Veronica Nelson,Male,29,Ranchi,Jharkhand,2022-01-09,2025-01-11,8,1.8,8,1,1613.35,12906.8,12920.05,Electronics,Online,Low Value,Bronze,533,High,1,High Risk
CUST104452,Brian Allen,Male,40,Nagpur,Maharashtra,2023-03-30,2025-12-22,2,0.62,8,4,2389.23,4778.46,4785.66,Sports,Offline,Low Value,Bronze,188,High,1,High Risk
CUST104453,Kevin Greene,Female,39,Chennai,Tamil Nadu,2021-06-29,2026-02-06,1,0.5,4,4,1700.15,1700.15,4233.5,Fashion,Online,Low Value,Bronze,142,Medium,1,High Risk
CUST104454,Daniel Garcia,Male,32,Visakhapatnam,Andhra Pradesh,2021-09-07,2026-01-09,6,1.25,72,12,1315.65,7893.9,7874.99,Fashion,Online,Low Value,Bronze,170,Medium,1,High Risk
CUST104462,Jamie French,Female,45,Surat,Gujarat,2022-07-05,2026-01-12,1,0.5,8,8,1637.0,1637.0,3244.87,Fashion,Online,Low Value,Bronze,167,Medium,1,High Risk
CUST104468,James Henry,Female,33,Pune,Maharashtra,2022-07-31,2023-10-10,2,0.51,2,1,585.49,1170.98,1162.52,Fashion,Offline,Low Value,Bronze,992,High,1,High Risk
CUST104471,Karen Jackson DVM,Female,34,Bhopal,Madhya Pradesh,2023-05-30,2025-12-05,6,1.96,24,4,1589.03,9534.18,9541.75,Electronics,Online,Low Value,Bronze,205,High,1,High Risk
CUST104474,Ann Moon,Female,28,Indore,Madhya Pradesh,2022-03-07,2026-05-03,8,1.86,112,14,3262.8,26102.4,26053.09,Home & Kitchen,Online,Medium Value,Bronze,56,Low,1,High Risk
CUST104477,Scott Ramirez,Male,60,Patna,Bihar,2020-03-07,2026-05-16,5,0.79,85,17,360.04,1800.2,1789.52,Beauty,Online,Low Value,Bronze,43,Low,1,High Risk
CUST104484,Andrea Garcia,Male,37,Visakhapatnam,Andhra Pradesh,2019-02-07,2025-11-03,14,1.9,98,7,6587.37,92223.18,92246.63,Home & Kitchen,Offline,Medium Value,Silver,237,High,1,High Risk
CUST104485,Cassandra Martinez,Female,33,Visakhapatnam,Andhra Pradesh,2019-03-27,2026-05-07,4,0.55,36,9,2137.04,8548.16,8508.37,Grocery,Online,Low Value,Bronze,52,Low,1,High Risk
CUST104488,Scott Miranda,Female,37,Visakhapatnam,Andhra Pradesh,2022-06-03,2025-08-04,4,0.99,32,8,1597.29,6389.16,6407.53,Sports,Online,Low Value,Bronze,328,High,1,High Risk
CUST104493,Christopher Rodriguez,Female,24,Lucknow,Uttar Pradesh,2020-04-09,2025-01-06,4,0.65,24,6,200.0,800.0,806.16,Sports,Offline,Low Value,Bronze,538,High,1,High Risk
CUST104494,Mark Webster,Female,28,Nagpur,Maharashtra,2023-01-03,2026-03-20,5,1.44,35,7,2050.48,10252.4,10234.38,Electronics,Offline,Low Value,Bronze,100,Medium,1,High Risk
CUST104509,Darren Gonzales,Female,30,Kolkata,West Bengal,2020-10-31,2026-02-02,1,0.5,4,4,2669.36,2669.36,7527.56,Home & Kitchen,Online,Low Value,Bronze,146,Medium,1,High Risk
CUST104513,Anthony Marshall,Male,45,Patna,Bihar,2019-11-09,2026-04-13,11,1.66,231,21,1288.97,14178.67,14159.15,Beauty,Online,Low Value,Bronze,76,Low,1,High Risk
CUST104517,Harold Lee,Male,32,Bengaluru,Karnataka,2020-11-28,2026-06-20,6,1.08,54,9,949.83,5698.98,5706.94,Grocery,Offline,Low Value,Bronze,8,Low,1,High Risk
CUST104520,Daniel Meyer,Male,37,Chandigarh,Chandigarh,2023-07-23,2025-11-12,1,0.5,4,4,896.44,896.44,1306.92,Grocery,Offline,Low Value,Bronze,228,High,1,High Risk
CUST104522,Marc Mitchell,Female,26,Bhopal,Madhya Pradesh,2020-07-03,2025-11-24,5,0.84,45,9,1244.07,6220.35,6237.21,Home & Kitchen,Online,Low Value,Bronze,216,High,1,High Risk
CUST104523,Jose Martinez,Female,47,Guwahati,Assam,2020-02-10,2026-04-01,8,1.26,96,12,6517.36,52138.88,52250.22,Electronics,Offline,Medium Value,Silver,88,Low,1,High Risk
CUST104524,John Gallagher,Male,34,Kolkata,West Bengal,2021-06-17,2026-03-17,7,1.4,63,9,881.66,6171.62,6187.67,Sports,Online,Low Value,Bronze,103,Medium,1,High Risk
CUST104525,Richard Chandler,Female,48,Nashik,Maharashtra,2019-01-18,2026-05-31,9,1.21,171,19,1584.22,14257.98,14233.13,Electronics,Offline,Low Value,Bronze,28,Low,1,High Risk
CUST104526,Andrea Donaldson,Female,52,Bhopal,Madhya Pradesh,2022-08-24,2024-09-17,5,1.31,20,4,1294.74,6473.7,6491.88,Beauty,Online,Low Value,Bronze,649,High,1,High Risk
CUST104527,Jamie Guerrero,Male,42,Mumbai,Maharashtra,2019-06-16,2025-12-09,5,0.71,35,7,1491.41,7457.05,7430.43,Electronics,Online,Low Value,Bronze,201,High,1,High Risk
CUST104536,John Zavala,Female,44,Indore,Madhya Pradesh,2019-06-01,2026-05-09,8,1.13,48,6,4811.17,38489.36,38372.65,Fashion,Online,Medium Value,Silver,50,Low,1,High Risk
CUST104545,Dillon Case,Male,23,Patna,Bihar,2022-04-17,2025-09-12,4,0.96,32,8,1002.98,4011.92,4025.43,Beauty,Online,Low Value,Bronze,289,High,1,High Risk
CUST104549,Colleen Blanchard,Male,48,Lucknow,Uttar Pradesh,2022-03-07,2025-01-24,4,0.93,24,6,1344.95,5379.8,5369.64,Electronics,Offline,Low Value,Bronze,520,High,1,High Risk
CUST104550,Christian Garcia,Female,31,Bhopal,Madhya Pradesh,2020-06-04,2025-12-31,6,0.99,54,9,416.51,2499.06,2493.83,Beauty,Offline,Low Value,Bronze,179,Medium,1,High Risk
CUST104553,John Hebert,Female,47,Lucknow,Uttar Pradesh,2022-07-24,2024-09-20,7,1.79,49,7,2087.68,14613.76,14620.39,Sports,Online,Medium Value,Bronze,646,High,1,High Risk
CUST104558,Tyler Chapman MD,Female,30,Jaipur,Rajasthan,2023-11-02,2026-03-31,3,1.14,33,11,2050.45,6151.35,6162.97,Grocery,Online,Low Value,Bronze,89,Low,1,High Risk
CUST104565,Casey Terrell,Female,46,Ahmedabad,Gujarat,2021-03-08,2025-07-13,4,0.76,28,7,242.49,969.96,974.82,Sports,Offline,Low Value,Bronze,350,High,1,High Risk
CUST104569,Virginia Mendez,Male,32,Pune,Maharashtra,2020-07-09,2024-12-17,2,0.5,12,6,2186.93,4373.86,6508.4,Home & Kitchen,Online,Low Value,Bronze,558,High,1,High Risk
CUST104578,Jordan Carter,Male,50,Chennai,Tamil Nadu,2020-08-05,2024-02-01,6,1.02,54,9,2363.03,14178.18,14168.09,Beauty,Online,Low Value,Bronze,878,High,1,High Risk
CUST104582,Bobby Matthews,Male,39,Pune,Maharashtra,2020-02-06,2026-03-22,5,0.78,25,5,200.0,1000.0,994.3,Beauty,Online,Low Value,Bronze,98,Medium,1,High Risk
CUST104583,Brian Cole,Female,44,Patna,Bihar,2020-10-28,2026-03-26,5,0.89,25,5,1040.46,5202.3,5230.27,Grocery,Online,Low Value,Bronze,94,Medium,1,High Risk
CUST104585,Lauren Higgins,Male,44,Nashik,Maharashtra,2022-01-05,2025-04-04,3,0.67,24,8,2016.78,6050.34,6026.49,Beauty,Online,Low Value,Bronze,450,High,1,High Risk
CUST104589,Christopher Lee,Female,31,Delhi,Delhi,2022-05-25,2023-10-21,1,0.5,8,8,2180.27,2180.27,4444.11,Grocery,Online,Low Value,Bronze,981,High,1,High Risk
CUST104590,Andre Farrell,Female,33,Guwahati,Assam,2020-12-10,2026-01-25,8,1.45,80,10,5092.15,40737.2,40834.79,Electronics,Online,Medium Value,Silver,154,Medium,1,High Risk
CUST104596,Richard Best,Female,26,Delhi,Delhi,2021-06-22,2026-04-05,2,0.5,2,1,1419.72,2839.44,3548.81,Electronics,Online,Low Value,Bronze,84,Low,1,High Risk
CUST104599,Tina Solomon,Male,25,Kolkata,West Bengal,2020-02-01,2026-03-31,10,1.57,60,6,3780.88,37808.8,37915.52,Sports,Online,Medium Value,Silver,89,Low,1,High Risk
CUST104601,Michelle Mcbride,Male,61,Pune,Maharashtra,2020-03-27,2025-03-17,5,0.8,25,5,496.26,2481.3,2476.07,Fashion,Online,Low Value,Bronze,468,High,1,High Risk
CUST104602,Aaron Webb,Male,32,Indore,Madhya Pradesh,2022-12-10,2025-09-17,5,1.42,5,1,815.64,4078.2,4090.59,Home & Kitchen,Online,Low Value,Bronze,284,High,1,High Risk
CUST104605,Kiara Preston,Female,33,Jaipur,Rajasthan,2023-05-14,2025-04-25,2,0.64,8,4,1484.97,2969.94,2953.27,Beauty,Online,Low Value,Bronze,429,High,1,High Risk
CUST104606,Lisa Salazar MD,Male,38,Chandigarh,Chandigarh,2022-09-23,2026-03-17,2,0.53,14,7,2465.13,4930.26,4893.41,Grocery,Online,Low Value,Bronze,103,Medium,1,High Risk
CUST104616,Joseph Williams,Female,24,Kolkata,West Bengal,2019-04-14,2026-03-01,4,0.56,40,10,1675.33,6701.32,6745.17,Beauty,Online,Low Value,Bronze,119,Medium,1,High Risk
